시도별,일자,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06
전국,취사용LPG,100.44,100.527,100.354,100.479,103.673,104.038,99.978,99.468,98.699,98.93,101.344,101.941,102.07,106.68,106.9,101.92,94.41,96.65,97.41,97.48,98.08,98.53,98.64,101.22,100.96,105.73,110.26,110.16,110.1,108.47,110.11,114.57,117.01,117.32,125.36,130.75,130.05,128.56,131.12,138.83,138.82,138.82
전국,등유,109.638,108.996,109.638,110.9,112.528,112.771,112.162,112.007,112.052,112.672,112.439,112.284,113.22,112.64,109.47,102.16,94.13,94.35,95.58,96.09,96.1,95.87,94.64,95.74,100.89,102.67,104.69,105.82,105.8,106.35,108.13,109.22,109.5,112.41,124.64,126.78,126.81,134.71,153.96,164.44,170.17,183.05
전국,부탄가스,102.276,101.807,94.889,102.172,98.322,102.266,102.057,96.861,103.121,103.768,101.681,101.775,99.01,104.03,102.69,99.43,99.01,103.77,98.96,96.72,99.39,100.73,97.1,99.16,103.75,96.87,103.68,101.35,110.41,107.25,104.04,107.47,105.9,111.7,104.75,122.46,122.67,125.68,122.59,125.37,122.57,138.66
전국,휘발유,98.056,97.171,98.514,102.576,109.214,110.197,107.729,107.915,110.393,111.54,110.895,111.725,113.37,111.92,107.26,97.28,90.37,94.91,98.43,98.51,98.03,96.49,95.24,98.19,104.17,105.74,109.13,110.92,111.19,113.71,117.47,119.01,118.62,122.06,127.11,118.78,117.52,123.23,138.99,142.49,141.16,149.39
전국,경유,104.995,104.1,105.715,109.885,115.713,116.215,113.399,113.334,115.56,116.51,115.571,115.909,117.29,115.28,108.95,96.83,89.06,93.81,97.66,97.77,97.2,95.22,93.72,97.2,104.08,105.85,109.76,111.72,111.97,114.88,119.16,120.83,120.35,124.48,131.08,123.08,121.26,128.1,151.4,159.04,163.22,173.11
전국,자동차용LPG,101.296,100.888,100.755,100.643,106.826,107.785,101.071,99.622,99.092,99.041,102.449,103.745,103.84,110.68,110.7,103.68,91.45,94.68,96.02,96.06,97.08,97.56,97.44,100.81,100.83,107.24,113.72,113.77,113.8,111.06,114.47,120.45,123.93,124.16,134.67,137.56,135.59,132.79,136.95,147.15,143.44,143.34
